rank,ema,atr_period,sl_mult,tp_mult,hours,tr_trades,tr_wr,tr_pf,tr_dd,tr_monthly,te_trades,te_wr,te_pf,te_dd,te_monthly,score
0,5/50/150,14,3.0,4.0,7-16h,101,53.5,1.475,-7.8%,1.5,35,48.6,1.25,-7.1%,0.76,0.5321
0,5/50/150,10,2.5,3.0,7-16h,116,55.2,1.438,-5.7%,1.49,41,48.8,1.133,-7.2%,0.47,0.5319
0,5/34/150,20,1.5,2.5,7-16h,143,45.5,1.334,-9.9%,1.84,53,32.1,0.775,-15.9%,-1.3,0.5318
0,5/42/200,10,2.0,2.5,7-16h,115,53.9,1.419,-4.1%,1.47,48,43.8,0.962,-7.8%,-0.17,0.5318
0,5/42/150,10,3.0,3.0,7-16h,107,60.7,1.516,-6.8%,1.38,41,58.5,1.398,-4.0%,1.17,0.5317
0,12/26/80,20,2.0,3.0,6-17h,151,47.7,1.366,-9.2%,1.75,58,43.1,1.122,-8.2%,0.69,0.5317
0,5/42/150,14,2.5,4.0,7-16h,107,47.7,1.413,-5.5%,1.53,44,40.9,1.094,-5.9%,0.41,0.5316
0,12/26/80,20,2.0,3.0,7-16h,126,48.4,1.404,-6.9%,1.59,52,46.2,1.265,-6.4%,1.32,0.5314
0,5/34/100,14,2.5,3.0,7-16h,132,54.5,1.417,-7.6%,1.59,47,44.7,0.958,-10.7%,-0.18,0.5312
0,5/42/200,14,2.5,2.5,7-16h,111,60.4,1.493,-5.9%,1.38,44,47.7,0.905,-6.0%,-0.37,0.5309
0,5/26/200,10,2.5,4.0,7-16h,123,47.2,1.391,-8.9%,1.68,49,44.9,1.29,-8.1%,1.35,0.5308
0,5/42/150,20,2.5,3.0,6-17h,133,54.1,1.399,-4.9%,1.52,50,44.0,0.932,-7.0%,-0.31,0.5308
0,9/26/80,20,2.0,3.0,6-17h,165,47.3,1.323,-9.2%,1.82,65,44.6,1.189,-6.4%,1.21,0.5307
0,5/42/100,20,3.0,4.0,7-16h,110,52.7,1.435,-6.8%,1.52,47,44.7,1.065,-6.9%,0.28,0.5306
0,5/26/150,10,1.5,3.0,7-16h,157,40.1,1.304,-11.4%,1.93,66,28.8,0.8,-20.8%,-1.53,0.5305
0,5/26/150,14,1.5,3.0,7-16h,157,40.1,1.304,-11.4%,1.93,66,28.8,0.8,-20.8%,-1.53,0.5305
0,5/42/80,20,2.5,4.0,7-16h,126,46.8,1.372,-7.2%,1.65,50,40.0,1.054,-7.0%,0.27,0.5305
0,5/50/80,10,2.0,2.5,6-17h,187,51.3,1.309,-6.6%,1.75,67,37.3,0.735,-12.0%,-1.76,0.5305
0,5/42/80,20,2.5,2.5,6-17h,167,58.1,1.374,-6.9%,1.63,60,41.7,0.71,-13.3%,-1.63,0.5301
0,5/50/150,10,2.5,4.0,7-16h,109,47.7,1.411,-7.2%,1.57,40,45.0,1.303,-7.4%,1.11,0.5301
0,5/50/200,10,2.5,4.0,7-16h,105,47.6,1.417,-5.3%,1.49,37,40.5,1.079,-9.3%,0.29,0.53
0,9/42/150,14,2.0,3.5,7-16h,94,46.8,1.464,-11.9%,1.63,37,40.5,1.174,-5.9%,0.67,0.5295
0,5/50/80,14,2.0,2.5,6-17h,185,51.4,1.311,-6.6%,1.73,68,41.2,0.866,-8.6%,-0.88,0.5294
0,12/26/80,10,1.5,3.0,7-16h,133,40.6,1.368,-9.7%,1.73,56,33.9,1.011,-7.8%,0.07,0.5292
0,12/26/100,20,2.0,3.5,6-17h,132,43.9,1.359,-6.9%,1.64,50,40.0,1.153,-6.7%,0.78,0.5288
0,5/42/100,14,2.0,2.5,6-17h,166,51.8,1.325,-5.4%,1.65,63,38.1,0.766,-12.9%,-1.49,0.5287
0,5/50/200,10,2.0,2.5,6-17h,134,53.0,1.378,-5.2%,1.54,48,39.6,0.811,-8.6%,-0.9,0.5286
0,5/42/100,20,2.0,2.5,6-17h,168,51.8,1.327,-6.1%,1.67,64,40.6,0.849,-10.0%,-0.96,0.5285
0,5/42/200,14,2.0,3.0,6-17h,136,47.8,1.343,-4.5%,1.58,52,40.4,1.003,-7.7%,0.02,0.5285
0,9/42/150,14,2.0,3.5,6-17h,110,45.5,1.404,-9.7%,1.65,41,41.5,1.221,-6.8%,0.92,0.5284
0,5/50/80,14,2.0,3.5,7-16h,152,43.4,1.312,-8.2%,1.77,59,35.6,0.954,-8.6%,-0.29,0.5283
0,12/26/80,14,2.0,3.5,7-16h,124,44.4,1.376,-7.7%,1.63,49,42.9,1.292,-4.9%,1.44,0.5282
0,5/34/200,20,1.5,3.0,7-16h,137,40.9,1.322,-11.6%,1.87,49,30.6,0.87,-14.1%,-0.73,0.5281
0,5/34/80,10,2.0,3.5,7-16h,140,44.3,1.333,-11.8%,1.85,54,38.9,1.098,-9.7%,0.55,0.5276
0,5/50/100,14,2.5,3.5,7-16h,127,50.4,1.375,-7.2%,1.6,47,42.6,1.025,-6.2%,0.11,0.5274
0,12/26/80,10,2.0,4.0,7-16h,121,41.3,1.38,-11.4%,1.74,47,34.0,1.017,-9.7%,0.09,0.5273
0,5/50/80,10,2.5,4.0,6-17h,151,45.7,1.317,-7.0%,1.7,52,40.4,1.072,-8.6%,0.37,0.527
0,9/42/100,20,2.0,3.0,7-16h,109,49.5,1.43,-9.2%,1.56,44,45.5,1.229,-4.0%,0.97,0.527
0,5/42/150,10,2.5,3.0,6-17h,131,54.2,1.393,-5.8%,1.51,49,46.9,1.05,-5.0%,0.22,0.5269
0,5/50/200,10,3.0,3.0,7-16h,104,60.6,1.498,-5.9%,1.31,35,48.6,0.935,-7.8%,-0.19,0.5267
0,5/42/150,10,2.5,2.5,7-16h,115,60.0,1.466,-5.9%,1.37,45,51.1,1.035,-5.0%,0.13,0.5266
0,5/42/80,20,2.5,4.0,6-17h,149,45.6,1.314,-5.9%,1.66,54,37.0,0.928,-8.9%,-0.4,0.5265
0,5/42/150,14,1.5,3.0,7-16h,131,40.5,1.33,-6.8%,1.66,51,35.3,1.073,-8.7%,0.42,0.5265
0,5/34/80,20,2.0,2.5,6-17h,182,51.6,1.315,-9.7%,1.79,70,38.6,0.775,-13.1%,-1.54,0.5264
0,5/42/200,20,2.0,4.0,6-17h,131,40.5,1.33,-6.9%,1.66,51,35.3,1.076,-7.8%,0.42,0.5264
0,5/42/100,20,3.0,3.0,6-17h,139,59.0,1.431,-7.8%,1.5,54,44.4,0.792,-7.8%,-1.01,0.5263
0,9/34/80,14,1.5,3.0,7-16h,142,40.1,1.31,-7.8%,1.73,59,30.5,0.868,-11.7%,-0.9,0.5262
0,12/26/150,14,2.0,4.0,7-16h,100,42.0,1.425,-8.7%,1.54,41,43.9,1.548,-4.9%,2.23,0.5261
0,9/26/150,10,2.5,3.5,7-16h,107,51.4,1.451,-9.1%,1.5,47,51.1,1.454,-5.9%,1.8,0.5258
0,5/42/100,20,2.0,3.5,7-16h,131,44.3,1.345,-9.4%,1.71,55,38.2,1.066,-6.8%,0.38,0.5255
0,5/42/200,14,3.0,3.0,7-16h,104,60.6,1.504,-6.8%,1.31,39,56.4,1.279,-4.0%,0.82,0.5252
0,9/42/200,20,3.0,3.5,7-16h,83,57.8,1.539,-6.7%,1.24,31,54.8,1.398,-4.9%,0.97,0.5252
0,9/42/100,10,3.0,3.0,7-16h,91,61.5,1.553,-7.8%,1.25,36,52.8,1.108,-4.9%,0.31,0.5251
0,5/34/100,20,2.5,3.0,7-16h,135,54.1,1.393,-7.4%,1.54,47,46.8,1.046,-10.7%,0.19,0.5249
0,5/50/200,10,2.5,2.5,6-17h,123,59.3,1.435,-5.0%,1.37,43,46.5,0.86,-7.8%,-0.53,0.5248
0,9/42/200,20,3.0,4.0,7-16h,83,54.2,1.523,-7.7%,1.3,30,50.0,1.317,-5.0%,0.82,0.5247
0,9/26/150,10,2.0,3.5,7-16h,116,44.8,1.384,-9.2%,1.61,52,42.3,1.258,-5.9%,1.39,0.5244
0,9/26/200,20,2.0,3.5,6-17h,137,43.8,1.33,-8.1%,1.67,52,42.3,1.269,-6.8%,1.39,0.5241
0,5/42/150,20,2.5,2.5,6-17h,136,58.8,1.41,-5.9%,1.44,51,45.1,0.813,-8.8%,-0.85,0.524
0,5/26/150,20,1.5,2.5,7-16h,159,44.7,1.311,-11.7%,1.83,66,31.8,0.77,-18.4%,-1.67,0.5237
0,5/50/200,14,3.0,4.0,7-16h,98,53.1,1.462,-7.4%,1.39,33,42.4,0.971,-9.3%,-0.09,0.5237
0,9/42/100,20,2.0,3.5,6-17h,132,43.9,1.336,-7.7%,1.64,46,39.1,1.111,-7.0%,0.52,0.5236
0,9/26/100,20,2.0,3.0,6-17h,157,47.1,1.316,-7.8%,1.68,60,43.3,1.13,-8.7%,0.78,0.5235
0,9/34/80,14,2.0,3.0,6-17h,155,47.1,1.317,-6.8%,1.64,60,36.7,0.858,-8.9%,-0.88,0.5234
0,5/42/150,14,3.0,3.0,7-16h,106,60.4,1.49,-6.8%,1.31,41,58.5,1.398,-4.0%,1.17,0.5233
0,5/50/150,14,2.5,3.0,7-16h,115,54.8,1.416,-5.7%,1.41,42,45.2,0.98,-7.2%,-0.08,0.5233
0,5/50/150,20,2.5,3.0,7-16h,115,54.8,1.415,-5.7%,1.41,41,48.8,1.133,-7.2%,0.47,0.5232
0,5/26/200,10,2.0,3.5,6-17h,159,43.4,1.303,-12.3%,1.86,63,36.5,0.993,-13.1%,-0.05,0.5231
0,5/26/200,14,2.5,4.0,7-16h,124,46.8,1.375,-8.9%,1.6,49,44.9,1.29,-8.1%,1.35,0.5231
0,5/50/150,20,2.0,2.5,6-17h,145,52.4,1.348,-6.3%,1.56,51,43.1,0.937,-8.9%,-0.3,0.5231
0,5/50/200,14,3.0,4.0,6-17h,107,52.3,1.43,-6.5%,1.41,36,44.4,1.055,-6.8%,0.18,0.5231
0,5/50/150,10,2.5,2.5,7-16h,119,59.7,1.438,-5.9%,1.37,41,48.8,0.942,-7.8%,-0.2,0.5229
0,5/50/200,14,2.5,2.5,7-16h,112,59.8,1.451,-5.0%,1.31,40,42.5,0.731,-9.6%,-1.0,0.5228
0,9/34/80,20,2.0,3.0,6-17h,155,47.1,1.319,-7.3%,1.64,62,41.9,1.071,-7.4%,0.43,0.5225
0,5/42/100,20,1.5,2.5,7-16h,154,44.8,1.304,-11.3%,1.81,57,35.1,0.893,-10.4%,-0.67,0.5224
0,5/50/150,14,1.5,2.5,7-16h,135,45.2,1.331,-8.5%,1.66,46,32.6,0.798,-12.1%,-1.03,0.5224
0,5/50/150,20,2.5,2.5,7-16h,119,59.7,1.433,-5.9%,1.37,41,48.8,0.942,-7.8%,-0.2,0.5223
0,9/42/100,10,3.0,3.5,7-16h,89,57.3,1.515,-7.5%,1.27,33,54.5,1.385,-4.8%,1.0,0.5221
0,5/42/200,14,2.5,3.5,7-16h,106,50.9,1.423,-6.3%,1.4,43,44.2,1.095,-5.9%,0.39,0.522
0,9/26/150,14,2.5,4.0,6-17h,129,46.5,1.362,-9.4%,1.62,49,42.9,1.191,-7.3%,0.89,0.5214
0,9/42/200,14,3.0,3.0,7-16h,82,62.2,1.579,-8.7%,1.18,33,48.5,0.932,-5.9%,-0.19,0.5213
0,5/42/200,20,2.0,2.5,7-16h,118,53.4,1.395,-5.4%,1.41,47,44.7,0.998,-5.7%,-0.01,0.5212
0,5/42/150,14,2.0,3.0,6-17h,144,47.2,1.309,-4.5%,1.54,56,39.3,0.959,-8.6%,-0.23,0.5211
0,9/42/200,20,2.5,4.0,7-16h,84,48.8,1.474,-7.7%,1.34,31,45.2,1.301,-4.9%,0.88,0.521
0,5/42/80,10,2.5,3.5,7-16h,126,50.0,1.372,-6.8%,1.5,50,44.0,1.088,-5.7%,0.41,0.5209
0,5/42/200,10,2.5,3.0,6-17h,126,54.0,1.388,-4.9%,1.4,46,47.8,1.087,-3.8%,0.36,0.5209
0,12/26/150,20,2.0,3.5,6-17h,120,44.2,1.375,-7.6%,1.52,47,40.4,1.175,-7.8%,0.82,0.5208
0,5/42/80,14,2.5,3.5,6-17h,153,49.0,1.32,-7.2%,1.61,57,38.6,0.87,-6.6%,-0.75,0.5206
0,5/50/200,14,2.0,2.5,6-17h,133,52.6,1.359,-5.2%,1.46,47,40.4,0.839,-8.3%,-0.74,0.5204
0,5/50/150,10,3.0,2.5,6-17h,120,64.2,1.461,-5.1%,1.26,42,54.8,1.0,-6.2%,-0.0,0.5203
0,5/50/200,10,3.0,3.5,7-16h,101,56.4,1.466,-7.6%,1.34,34,50.0,1.154,-7.4%,0.45,0.5203
0,9/42/100,10,2.0,4.0,7-16h,108,41.7,1.377,-10.5%,1.61,42,38.1,1.207,-7.7%,0.95,0.52
0,5/42/200,14,3.0,2.5,7-16h,106,65.1,1.525,-7.3%,1.21,41,58.5,1.166,-5.1%,0.48,0.5198
0,5/50/200,14,2.5,2.5,6-17h,122,59.0,1.414,-4.0%,1.3,45,44.4,0.792,-7.8%,-0.85,0.5195
0,9/42/80,14,2.0,2.5,7-16h,134,53.0,1.373,-8.6%,1.54,50,46.0,1.052,-4.5%,0.24,0.5194
0,5/42/200,20,2.5,2.5,6-17h,131,58.8,1.411,-5.9%,1.37,49,44.9,0.809,-7.9%,-0.85,0.5193
0,5/50/150,10,2.0,2.5,6-17h,143,52.4,1.344,-7.1%,1.54,52,40.4,0.837,-9.5%,-0.82,0.5193
0,9/42/100,10,1.5,3.0,7-16h,117,41.0,1.345,-8.8%,1.6,48,35.4,1.079,-7.7%,0.42,0.5192
0,5/26/200,14,2.5,3.0,7-16h,131,54.2,1.395,-9.0%,1.51,52,46.2,1.018,-9.6%,0.08,0.5191
0,9/26/200,10,2.0,3.5,6-17h,135,43.7,1.319,-8.1%,1.62,53,43.4,1.315,-6.8%,1.71,0.5191
0,5/34/80,20,2.0,2.5,7-16h,156,51.9,1.327,-7.1%,1.57,60,40.0,0.823,-10.2%,-1.03,0.519
0,5/42/100,10,2.0,2.5,6-17h,167,51.5,1.306,-6.3%,1.58,63,38.1,0.766,-12.9%,-1.49,0.5189
0,9/42/100,14,1.5,3.0,7-16h,117,41.0,1.342,-8.8%,1.6,48,33.3,0.986,-8.7%,-0.08,0.5188
0,9/42/200,10,1.5,3.0,7-16h,94,42.6,1.418,-11.5%,1.55,39,35.9,1.102,-6.9%,0.44,0.5188
0,9/26/100,14,2.0,3.5,7-16h,130,43.8,1.326,-7.8%,1.59,53,41.5,1.216,-5.9%,1.21,0.5186
0,5/42/100,14,3.0,3.0,6-17h,138,58.7,1.409,-7.8%,1.43,50,50.0,0.99,-6.9%,-0.04,0.5184
0,5/34/100,10,2.0,3.5,7-16h,138,44.2,1.322,-13.6%,1.8,49,40.8,1.193,-10.4%,0.95,0.5183
0,9/42/200,14,1.5,3.0,7-16h,94,42.6,1.414,-11.5%,1.55,39,33.3,0.985,-6.9%,-0.06,0.5182
0,5/42/100,10,3.0,3.5,7-16h,111,55.9,1.433,-8.2%,1.39,44,52.3,1.266,-6.5%,0.96,0.518
0,5/26/200,10,1.5,2.5,7-16h,153,44.4,1.302,-9.6%,1.69,59,32.2,0.784,-15.6%,-1.41,0.5178
0,5/34/200,20,1.5,2.5,7-16h,140,45.0,1.312,-9.9%,1.68,49,32.7,0.797,-13.3%,-1.08,0.5177
0,9/42/150,20,2.0,3.5,7-16h,93,46.2,1.436,-11.9%,1.51,38,36.8,1.007,-6.8%,0.03,0.5173
0,5/42/200,14,2.5,4.0,6-17h,121,46.3,1.351,-5.9%,1.45,45,37.8,0.959,-6.5%,-0.19,0.517
0,12/26/150,20,2.0,3.5,7-16h,100,45.0,1.416,-8.0%,1.4,43,46.5,1.512,-4.9%,2.05,0.5168
0,9/26/100,14,2.5,4.0,6-17h,137,46.0,1.337,-9.4%,1.6,51,41.2,1.108,-8.1%,0.54,0.5167
0,9/42/200,20,2.5,3.5,7-16h,84,52.4,1.485,-8.4%,1.28,32,50.0,1.382,-4.9%,1.06,0.5167
0,5/34/80,14,2.0,4.0,7-16h,136,40.4,1.305,-11.4%,1.73,58,36.2,1.119,-7.0%,0.75,0.5166
0,5/50/200,10,3.0,3.0,6-17h,111,59.5,1.439,-4.9%,1.24,40,50.0,0.99,-5.9%,-0.03,0.5163
0,9/42/80,10,3.0,3.5,7-16h,107,56.1,1.443,-8.8%,1.37,35,51.4,1.227,-5.6%,0.65,0.5163
0,9/42/200,10,2.5,3.5,7-16h,83,53.0,1.514,-11.8%,1.34,30,50.0,1.383,-4.9%,0.99,0.5162
0,5/50/80,10,2.5,2.5,6-17h,169,57.4,1.341,-6.8%,1.49,57,45.6,0.826,-8.8%,-0.86,0.516
0,5/34/100,10,2.0,2.5,7-16h,149,52.3,1.333,-9.3%,1.59,52,42.3,0.905,-11.2%,-0.46,0.5158
0,5/42/150,20,1.5,2.5,7-16h,131,45.0,1.323,-7.9%,1.56,52,36.5,0.948,-9.6%,-0.29,0.5158
0,12/26/150,10,2.0,3.5,6-17h,118,44.1,1.362,-7.6%,1.47,47,44.7,1.395,-6.8%,1.81,0.5156
0,12/26/200,20,2.0,3.5,7-16h,95,45.3,1.427,-8.2%,1.37,42,45.2,1.431,-4.9%,1.73,0.5156
0,5/34/80,10,2.0,2.5,7-16h,152,52.0,1.322,-7.4%,1.54,57,40.4,0.836,-11.7%,-0.91,0.5155
0,5/42/200,20,3.0,3.0,7-16h,105,60.0,1.468,-6.8%,1.24,41,48.8,0.943,-4.0%,-0.2,0.5155
0,5/42/150,14,2.5,3.5,7-16h,109,50.5,1.393,-6.3%,1.36,45,44.4,1.107,-5.9%,0.45,0.5152
0,9/34/80,10,2.5,3.0,7-16h,120,54.2,1.402,-6.8%,1.36,43,44.2,0.94,-8.9%,-0.24,0.5152
0,5/50/80,10,3.0,2.5,7-16h,137,63.5,1.436,-8.1%,1.34,45,46.7,0.718,-10.4%,-1.08,0.5151
0,5/42/200,20,2.5,3.0,6-17h,129,53.5,1.368,-4.8%,1.35,48,43.8,0.923,-5.0%,-0.34,0.515
0,5/42/100,20,3.0,4.0,6-17h,131,51.1,1.356,-8.7%,1.51,51,43.1,1.0,-6.6%,-0.0,0.5148
0,5/42/200,20,2.5,3.5,6-17h,125,49.6,1.357,-5.9%,1.41,47,40.4,0.938,-6.8%,-0.29,0.5148
0,5/42/80,20,2.5,2.5,7-16h,143,58.0,1.365,-5.0%,1.36,53,45.3,0.821,-8.8%,-0.86,0.5147
0,5/26/200,10,3.0,4.0,6-17h,133,51.1,1.356,-9.3%,1.53,53,45.3,1.091,-9.9%,0.45,0.5146
0,5/50/200,10,3.0,3.5,6-17h,110,55.5,1.419,-6.7%,1.31,37,51.4,1.218,-5.9%,0.67,0.5143
0,5/42/80,20,3.0,3.0,6-17h,146,58.2,1.377,-7.8%,1.43,57,43.9,0.774,-8.0%,-1.17,0.5142
0,5/50/100,10,3.0,2.5,6-17h,132,63.6,1.439,-7.7%,1.31,47,55.3,1.022,-5.6%,0.08,0.5142
0,12/26/100,10,2.0,3.5,6-17h,131,43.5,1.329,-7.8%,1.52,50,44.0,1.354,-5.2%,1.76,0.5141
0,5/26/200,10,2.5,3.5,7-16h,126,50.0,1.369,-9.4%,1.5,50,46.0,1.181,-8.7%,0.83,0.514
0,9/26/150,20,2.5,4.0,6-17h,130,46.2,1.348,-9.4%,1.54,50,44.0,1.249,-6.9%,1.17,0.514
0,5/42/150,20,3.0,3.0,7-16h,107,59.8,1.456,-6.8%,1.24,43,51.2,1.037,-4.0%,0.13,0.5139
0,9/34/100,14,2.0,3.0,7-16h,119,47.9,1.364,-5.9%,1.38,49,42.9,1.108,-6.0%,0.53,0.5138
0,5/42/100,20,3.0,2.5,6-17h,144,63.2,1.421,-8.4%,1.36,55,49.1,0.796,-10.2%,-0.93,0.5137
0,5/42/150,20,2.0,3.0,7-16h,123,48.0,1.353,-7.3%,1.45,50,44.0,1.163,-6.8%,0.79,0.5137
0,5/42/150,20,2.0,3.5,7-16h,118,44.1,1.338,-7.0%,1.47,50,40.0,1.153,-6.8%,0.78,0.5137
0,5/50/150,14,3.0,3.5,6-17h,116,55.2,1.399,-6.7%,1.34,40,57.5,1.568,-4.8%,1.68,0.5137
0,9/42/80,14,3.0,3.0,7-16h,114,59.6,1.437,-7.8%,1.31,39,48.7,0.939,-7.8%,-0.2,0.5137
0,5/50/150,20,3.0,3.5,6-17h,116,55.2,1.398,-6.7%,1.34,42,50.0,1.155,-6.2%,0.55,0.5136
0,9/26/100,10,2.5,3.5,6-17h,140,49.3,1.336,-8.4%,1.52,51,49.0,1.336,-7.0%,1.5,0.5136
0,5/42/80,14,3.0,3.0,7-16h,122,59.0,1.422,-6.8%,1.3,47,51.1,1.033,-5.9%,0.13,0.5135
0,5/50/80,14,3.0,3.0,7-16h,135,58.5,1.402,-7.7%,1.37,45,44.4,0.789,-10.6%,-0.85,0.5135
0,5/50/80,20,2.5,2.5,6-17h,169,57.4,1.338,-7.8%,1.49,57,43.9,0.772,-11.5%,-1.17,0.5133
0,9/42/100,20,2.5,4.0,7-16h,99,47.5,1.402,-7.8%,1.37,37,48.6,1.498,-3.2%,1.66,0.5133
0,5/50/200,10,3.0,2.5,6-17h,114,64.0,1.454,-5.1%,1.17,40,50.0,0.825,-7.3%,-0.57,0.5131
0,5/42/150,10,3.0,2.5,7-16h,110,64.5,1.481,-7.3%,1.19,42,57.1,1.101,-5.1%,0.31,0.5126
0,9/42/200,10,1.5,3.0,6-17h,111,41.4,1.357,-12.4%,1.61,43,34.9,1.056,-8.7%,0.26,0.5126
0,5/50/80,10,2.5,4.0,7-16h,135,45.9,1.319,-9.0%,1.56,49,36.7,0.914,-11.5%,-0.43,0.5125
0,5/50/80,20,2.0,2.5,7-16h,164,51.2,1.302,-5.9%,1.48,60,38.3,0.767,-10.9%,-1.38,0.5125
0,9/42/200,14,1.5,3.0,6-17h,111,41.4,1.354,-12.4%,1.61,43,32.6,0.952,-8.7%,-0.24,0.5122
0,5/42/80,20,2.0,2.5,7-16h,153,51.6,1.313,-6.3%,1.47,60,40.0,0.826,-10.8%,-1.03,0.5121
0,12/26/80,14,2.0,3.0,7-16h,126,47.6,1.354,-6.9%,1.41,51,43.1,1.122,-6.4%,0.61,0.5121
0,9/42/80,10,2.0,2.5,7-16h,135,52.6,1.353,-8.6%,1.47,50,40.0,0.827,-7.1%,-0.86,0.5118
